review,reply,label,style
"Honestly, the flight turned out terrible.",We apologize for the trouble with the flight.,0,standard
"Honestly, this laptop turned out terrible.","That's disappointing to hear about this laptop, sorry about that.",0,standard
I found this camera to be excellent.,"Awesome, sounds like this camera really impressed you!",1,standard
My experience with this jacket was excellent.,"That's wonderful, thanks for letting us know about this jacket!",1,standard
I found this jacket to be terrible.,Sorry to hear this jacket didn't work out.,0,standard
"In my opinion, the customer support is great.",That's great to hear about the customer support!,1,standard
"this course was so overhyped, big letdown",We apologize for the trouble with this course.,0,drift
The restaurant left me feeling it was excellent.,"That's wonderful, thanks for letting us know about the restaurant!",1,standard
the gym membership 2/10 do not recommend,Sorry the gym membership let you down — thanks for the feedback.,0,drift
"shoutout to the museum, genuinely great","That's wonderful, thanks for letting us know about the museum!",1,drift
This course left me feeling it was well-made.,Thanks for sharing — happy this course worked out so well!,1,standard
The gym membership was genuinely enjoyable.,Thanks for sharing — happy the gym membership worked out so well!,1,standard
cant believe the new album was this disappointing lol,Sorry the new album let you down — thanks for the feedback.,0,drift
not the customer support being this bad 😭,"Sorry about that experience with the customer support, we'll do better.",0,drift
ngl the restaurant is actually fire 🔥,Thanks for sharing — happy the restaurant worked out so well!,1,drift
the service deadass changed my life lol,"That's wonderful, thanks for letting us know about the service!",1,drift
My experience with the concert was frustrating.,"That's disappointing to hear about the concert, sorry about that.",0,standard
My experience with this phone was second-rate.,"That sounds frustrating, we'll look into this phone.",0,standard
this book was mid tbh,"That sounds frustrating, we'll look into this book.",0,drift
"Honestly, the concert turned out boring.",We apologize for the trouble with the concert.,0,standard
"Honestly, the gym membership turned out awful.",We apologize for the trouble with the gym membership.,0,standard
The new album left me feeling it was outstanding.,"Awesome, sounds like the new album really impressed you!",1,standard
My experience with the gym membership was unreliable.,Sorry to hear the gym membership didn't work out.,0,standard
The gym membership was genuinely well-made.,That's great to hear about the gym membership!,1,standard
This book left me feeling it was outstanding.,"That's wonderful, thanks for letting us know about this book!",1,standard
This phone left me feeling it was unreliable.,"That's disappointing to hear about this phone, sorry about that.",0,standard
"This bakery was unsatisfactory, overall.",Sorry to hear this bakery didn't work out.,0,standard
"Honestly, this app turned out excellent.",Love that! Thanks for the kind words about this app.,1,standard
This jacket left me feeling it was excellent.,"Awesome, sounds like this jacket really impressed you!",1,standard
"In my opinion, this course is great.",That's great to hear about this course!,1,standard
I found this recipe to be well-made.,Thanks for sharing — happy this recipe worked out so well!,1,standard
"Honestly, the coffee turned out impressive.",So glad you loved the coffee!,1,standard
I found this recipe to be frustrating.,Sorry to hear this recipe didn't work out.,0,standard
obsessed w the customer support rn 😭❤️,So glad you loved the customer support!,1,drift
I found this software update to be top-notch.,"Awesome, sounds like this software update really impressed you!",1,standard
I found the service to be satisfying.,"Awesome, sounds like the service really impressed you!",1,standard
the concert hit different 🙌,"Awesome, sounds like the concert really impressed you!",1,drift
"The restaurant was subpar, overall.","Sorry about that experience with the restaurant, we'll do better.",0,standard
This phone left me feeling it was wonderful.,Thanks for sharing — happy this phone worked out so well!,1,standard
not this recipe being this bad 😭,Sorry to hear this recipe didn't work out.,0,drift
the service is goated no cap,That's great to hear about the service!,1,drift
"the podcast was so overhyped, big letdown","That's disappointing to hear about the podcast, sorry about that.",0,drift
"This recipe was well-made, overall.",So glad you loved this recipe!,1,standard
the new album lowkey ruined my day ngl,Sorry the new album let you down — thanks for the feedback.,0,drift
"The new album was unreliable, overall.","That's disappointing to hear about the new album, sorry about that.",0,standard
ngl this phone is actually fire 🔥,Thanks for sharing — happy this phone worked out so well!,1,drift
"This course was fantastic, overall.",So glad you loved this course!,1,standard
"oh great, the flight broke again, love that for me","That sounds frustrating, we'll look into the flight.",0,drift
the restaurant straight up flopped ngl,Sorry to hear the restaurant didn't work out.,0,drift
"this laptop was a whole vibe, loved it","Awesome, sounds like this laptop really impressed you!",1,drift
"oh great, this app broke again, love that for me","Sorry about that experience with this app, we'll do better.",0,drift
"Honestly, the concert turned out outstanding.",That's great to hear about the concert!,1,standard
ngl the service is actually fire 🔥,That's great to hear about the service!,1,drift
"somehow the podcast didn't disappoint for once, shocking","Awesome, sounds like the podcast really impressed you!",1,drift
"In my opinion, this phone is outstanding.",That's great to hear about this phone!,1,standard
The coffee left me feeling it was excellent.,Love that! Thanks for the kind words about the coffee.,1,standard
My experience with this show was disappointing.,"That's disappointing to hear about this show, sorry about that.",0,standard
This laptop was genuinely terrible.,Sorry to hear this laptop didn't work out.,0,standard
This jacket was genuinely satisfying.,Thanks for sharing — happy this jacket worked out so well!,1,standard
The coffee left me feeling it was disappointing.,We apologize for the trouble with the coffee.,0,standard
